epoch,blooming-feather-17 - _step,blooming-feather-17 - _step__MIN,blooming-feather-17 - _step__MAX,blooming-feather-17 - train/loss,blooming-feather-17 - train/loss__MIN,blooming-feather-17 - train/loss__MAX,blooming-feather-17 - val/loss,blooming-feather-17 - val/loss__MIN,blooming-feather-17 - val/loss__MAX
684,2053.5,2053,2054,1.8334283577280778e-8,1.8334283577280778e-8,1.8334283577280778e-8,1.8974484862171058e-8,1.8974484862171058e-8,1.8974484862171058e-8
685,2056.5,2056,2057,1.8341485065909894e-8,1.8341485065909894e-8,1.8341485065909894e-8,1.865903244593635e-8,1.865903244593635e-8,1.865903244593635e-8
686,2059.5,2059,2060,1.8347585612199776e-8,1.8347585612199776e-8,1.8347585612199776e-8,1.8548950934206e-8,1.8548950934206e-8,1.8548950934206e-8
687,2062.5,2062,2063,1.8338623791696356e-8,1.8338623791696356e-8,1.8338623791696356e-8,1.8564937802730534e-8,1.8564937802730534e-8,1.8564937802730534e-8
688,2065.5,2065,2066,1.832551626939438e-8,1.832551626939438e-8,1.832551626939438e-8,1.8538143207680676e-8,1.8538143207680676e-8,1.8538143207680676e-8
689,2068.5,2068,2069,1.833659800932578e-8,1.833659800932578e-8,1.833659800932578e-8,1.8987349168616687e-8,1.8987349168616687e-8,1.8987349168616687e-8
690,2071.5,2071,2072,1.8301297325305132e-8,1.8301297325305132e-8,1.8301297325305132e-8,1.8605685498855905e-8,1.8605685498855905e-8,1.8605685498855905e-8
691,2074.5,2074,2075,1.83242343876965e-8,1.83242343876965e-8,1.83242343876965e-8,1.880210653994914e-8,1.880210653994914e-8,1.880210653994914e-8
692,2077.5,2077,2078,1.8294876533953734e-8,1.8294876533953734e-8,1.8294876533953734e-8,1.8608800733301586e-8,1.8608800733301586e-8,1.8608800733301586e-8
693,2080.5,2080,2081,1.8297633100798077e-8,1.8297633100798077e-8,1.8297633100798077e-8,1.8684862144824708e-8,1.8684862144824708e-8,1.8684862144824708e-8
694,2083.5,2083,2084,1.8312998563101808e-8,1.8312998563101808e-8,1.8312998563101808e-8,1.8819584070520663e-8,1.8819584070520663e-8,1.8819584070520663e-8
695,2086.5,2086,2087,1.8296070994963787e-8,1.8296070994963787e-8,1.8296070994963787e-8,1.858518206266212e-8,1.858518206266212e-8,1.858518206266212e-8
696,2089.5,2089,2090,1.8297653892898112e-8,1.8297653892898112e-8,1.8297653892898112e-8,1.8471098110298197e-8,1.8471098110298197e-8,1.8471098110298197e-8
697,2092.5,2092,2093,1.8296958560209666e-8,1.8296958560209666e-8,1.8296958560209666e-8,1.870596538962996e-8,1.870596538962996e-8,1.870596538962996e-8
698,2095.5,2095,2096,1.8264946639568553e-8,1.8264946639568553e-8,1.8264946639568553e-8,1.8578927461448674e-8,1.8578927461448674e-8,1.8578927461448674e-8
699,2098.5,2098,2099,1.8264256675305838e-8,1.8264256675305838e-8,1.8264256675305838e-8,1.8600417636204275e-8,1.8600417636204275e-8,1.8600417636204275e-8
700,2101.5,2101,2102,1.8248627131360788e-8,1.8248627131360788e-8,1.8248627131360788e-8,1.848889094060027e-8,1.848889094060027e-8,1.848889094060027e-8
701,2104.5,2104,2105,1.827243147080673e-8,1.827243147080673e-8,1.827243147080673e-8,1.888524168785065e-8,1.888524168785065e-8,1.888524168785065e-8
702,2107.5,2107,2108,1.825743523820953e-8,1.825743523820953e-8,1.825743523820953e-8,1.8765654528304914e-8,1.8765654528304914e-8,1.8765654528304914e-8
703,2110.5,2110,2111,1.82644753337866e-8,1.82644753337866e-8,1.82644753337866e-8,1.873076355384054e-8,1.873076355384054e-8,1.873076355384054e-8
704,2113.5,2113,2114,1.8263012883494334e-8,1.8263012883494334e-8,1.8263012883494334e-8,1.8692809763068612e-8,1.8692809763068612e-8,1.8692809763068612e-8
705,2116.5,2116,2117,1.823869383674741e-8,1.823869383674741e-8,1.823869383674741e-8,1.859796669524712e-8,1.859796669524712e-8,1.859796669524712e-8
706,2119.5,2119,2120,1.8235724196892832e-8,1.8235724196892832e-8,1.8235724196892832e-8,1.890215116420861e-8,1.890215116420861e-8,1.890215116420861e-8
707,2122.5,2122,2123,1.8234961023019134e-8,1.8234961023019134e-8,1.8234961023019134e-8,1.8612184853827684e-8,1.8612184853827684e-8,1.8612184853827684e-8
708,2125.5,2125,2126,1.8224595149776025e-8,1.8224595149776025e-8,1.8224595149776025e-8,1.8547707082578252e-8,1.8547707082578252e-8,1.8547707082578252e-8
709,2128.5,2128,2129,1.8229171803409052e-8,1.8229171803409052e-8,1.8229171803409052e-8,1.887223416135898e-8,1.887223416135898e-8,1.887223416135898e-8
710,2131.5,2131,2132,1.822900311735818e-8,1.822900311735818e-8,1.822900311735818e-8,1.857189396765309e-8,1.857189396765309e-8,1.857189396765309e-8
711,2134.5,2134,2135,1.8214948860801903e-8,1.8214948860801903e-8,1.8214948860801903e-8,1.8526991694333773e-8,1.8526991694333773e-8,1.8526991694333773e-8
712,2137.5,2137,2138,1.822030177495732e-8,1.822030177495732e-8,1.822030177495732e-8,1.851437798189089e-8,1.851437798189089e-8,1.851437798189089e-8
713,2140.5,2140,2141,1.820169329478666e-8,1.820169329478666e-8,1.820169329478666e-8,1.848414301478496e-8,1.848414301478496e-8,1.848414301478496e-8
714,2143.5,2143,2144,1.8207610474375784e-8,1.8207610474375784e-8,1.8207610474375784e-8,1.8582082444691133e-8,1.8582082444691133e-8,1.8582082444691133e-8
715,2146.5,2146,2147,1.8187540959988982e-8,1.8187540959988982e-8,1.8187540959988982e-8,1.8530538583199612e-8,1.8530538583199612e-8,1.8530538583199612e-8
716,2149.5,2149,2150,1.818905372027295e-8,1.818905372027295e-8,1.818905372027295e-8,1.836537811065011e-8,1.836537811065011e-8,1.836537811065011e-8
717,2152.5,2152,2153,1.8188681002315e-8,1.8188681002315e-8,1.8188681002315e-8,1.857334459772868e-8,1.857334459772868e-8,1.857334459772868e-8
718,2155.5,2155,2156,1.8188384691000664e-8,1.8188384691000664e-8,1.8188384691000664e-8,1.8856499027598048e-8,1.8856499027598048e-8,1.8856499027598048e-8
719,2158.5,2158,2159,1.818244758467887e-8,1.818244758467887e-8,1.818244758467887e-8,1.868788324311724e-8,1.868788324311724e-8,1.868788324311724e-8
720,2161.5,2161,2162,1.8176103279724524e-8,1.8176103279724524e-8,1.8176103279724524e-8,1.8384785771955457e-8,1.8384785771955457e-8,1.8384785771955457e-8
721,2164.5,2164,2165,1.8166053282808977e-8,1.8166053282808977e-8,1.8166053282808977e-8,1.8449747824597875e-8,1.8449747824597875e-8,1.8449747824597875e-8
722,2167.5,2167,2168,1.8166940346768913e-8,1.8166940346768913e-8,1.8166940346768913e-8,1.856529123624365e-8,1.856529123624365e-8,1.856529123624365e-8
723,2170.5,2170,2171,1.8159964488694614e-8,1.8159964488694614e-8,1.8159964488694614e-8,1.8689542740779867e-8,1.8689542740779867e-8,1.8689542740779867e-8
724,2173.5,2173,2174,1.8159766952361206e-8,1.8159766952361206e-8,1.8159766952361206e-8,1.8441454101779908e-8,1.8441454101779908e-8,1.8441454101779908e-8
725,2176.5,2176,2177,1.8159536804961257e-8,1.8159536804961257e-8,1.8159536804961257e-8,1.870079501772111e-8,1.870079501772111e-8,1.870079501772111e-8
726,2179.5,2179,2180,1.8153896109989864e-8,1.8153896109989864e-8,1.8153896109989864e-8,1.875175307441933e-8,1.875175307441933e-8,1.875175307441933e-8
727,2182.5,2182,2183,1.8150053462966634e-8,1.8150053462966634e-8,1.8150053462966634e-8,1.841385215267741e-8,1.841385215267741e-8,1.841385215267741e-8
728,2185.5,2185,2186,1.814534898839407e-8,1.814534898839407e-8,1.814534898839407e-8,1.8289412961842024e-8,1.8289412961842024e-8,1.8289412961842024e-8
729,2188.5,2188,2189,1.8134508447785075e-8,1.8134508447785075e-8,1.8134508447785075e-8,1.8465804225974224e-8,1.8465804225974224e-8,1.8465804225974224e-8
730,2191.5,2191,2192,1.8124712511567785e-8,1.8124712511567785e-8,1.8124712511567785e-8,1.8575820129384378e-8,1.8575820129384378e-8,1.8575820129384378e-8
731,2194.5,2194,2195,1.8131939487743703e-8,1.8131939487743703e-8,1.8131939487743703e-8,1.8442165068299248e-8,1.8442165068299248e-8,1.8442165068299248e-8
732,2197.5,2197,2198,1.8123435207842575e-8,1.8123435207842575e-8,1.8123435207842575e-8,1.8282417205470776e-8,1.8282417205470776e-8,1.8282417205470776e-8
733,2200.5,2200,2201,1.8116687051049854e-8,1.8116687051049854e-8,1.8116687051049854e-8,1.8678920414438728e-8,1.8678920414438728e-8,1.8678920414438728e-8
734,2203.5,2203,2204,1.8122213775038475e-8,1.8122213775038475e-8,1.8122213775038475e-8,1.8587948479940863e-8,1.8587948479940863e-8,1.8587948479940863e-8
735,2206.5,2206,2207,1.8114120206365507e-8,1.8114120206365507e-8,1.8114120206365507e-8,1.8352430953632552e-8,1.8352430953632552e-8,1.8352430953632552e-8
736,2209.5,2209,2210,1.8116340935030612e-8,1.8116340935030612e-8,1.8116340935030612e-8,1.834583389263846e-8,1.834583389263846e-8,1.834583389263846e-8
737,2212.5,2212,2213,1.8092163577174202e-8,1.8092163577174202e-8,1.8092163577174202e-8,1.8552830354358582e-8,1.8552830354358582e-8,1.8552830354358582e-8
738,2215.5,2215,2216,1.8083117806667015e-8,1.8083117806667015e-8,1.8083117806667015e-8,1.8526329832325284e-8,1.8526329832325284e-8,1.8526329832325284e-8
739,2218.5,2218,2219,1.8087384487944998e-8,1.8087384487944998e-8,1.8087384487944998e-8,1.8485334114526554e-8,1.8485334114526554e-8,1.8485334114526554e-8
740,2221.5,2221,2222,1.8079316868718977e-8,1.8079316868718977e-8,1.8079316868718977e-8,1.8815299833387266e-8,1.8815299833387266e-8,1.8815299833387266e-8
741,2224.5,2224,2225,1.8075464130728164e-8,1.8075464130728164e-8,1.8075464130728164e-8,1.8347104374275334e-8,1.8347104374275334e-8,1.8347104374275334e-8
742,2227.5,2227,2228,1.8059767931599786e-8,1.8059767931599786e-8,1.8059767931599786e-8,1.827548662464042e-8,1.827548662464042e-8,1.827548662464042e-8
743,2230.5,2230,2231,1.8070839023771356e-8,1.8070839023771356e-8,1.8070839023771356e-8,1.856857926763414e-8,1.856857926763414e-8,1.856857926763414e-8
744,2233.5,2233,2234,1.805801984121198e-8,1.805801984121198e-8,1.805801984121198e-8,1.865575484911202e-8,1.865575484911202e-8,1.865575484911202e-8
745,2236.5,2236,2237,1.8056894336253707e-8,1.8056894336253707e-8,1.8056894336253707e-8,1.852538864168771e-8,1.852538864168771e-8,1.852538864168771e-8
746,2239.5,2239,2240,1.8052151680337856e-8,1.8052151680337856e-8,1.8052151680337856e-8,1.852527503541258e-8,1.852527503541258e-8,1.852527503541258e-8
747,2242.5,2242,2243,1.806319151017686e-8,1.806319151017686e-8,1.806319151017686e-8,1.8499781311486592e-8,1.8499781311486592e-8,1.8499781311486592e-8
748,2245.5,2245,2246,1.8034026678836797e-8,1.8034026678836797e-8,1.8034026678836797e-8,1.8402394219752486e-8,1.8402394219752486e-8,1.8402394219752486e-8
749,2248.5,2248,2249,1.8045553765891914e-8,1.8045553765891914e-8,1.8045553765891914e-8,1.8284273903554517e-8,1.8284273903554517e-8,1.8284273903554517e-8
750,2251.5,2251,2252,1.803031875385062e-8,1.803031875385062e-8,1.803031875385062e-8,1.8453298323712367e-8,1.8453298323712367e-8,1.8453298323712367e-8
751,2254.5,2254,2255,1.803884530652115e-8,1.803884530652115e-8,1.803884530652115e-8,1.8182329666798672e-8,1.8182329666798672e-8,1.8182329666798672e-8
752,2257.5,2257,2258,1.8036566415351862e-8,1.8036566415351862e-8,1.8036566415351862e-8,1.861211382945207e-8,1.861211382945207e-8,1.861211382945207e-8
753,2260.5,2260,2261,1.8032255839440264e-8,1.8032255839440264e-8,1.8032255839440264e-8,1.829110580436541e-8,1.829110580436541e-8,1.829110580436541e-8
754,2263.5,2263,2264,1.801861258676274e-8,1.801861258676274e-8,1.801861258676274e-8,1.843905933861869e-8,1.843905933861869e-8,1.843905933861869e-8
755,2266.5,2266,2267,1.8007203770924945e-8,1.8007203770924945e-8,1.8007203770924945e-8,1.826677957421957e-8,1.826677957421957e-8,1.826677957421957e-8
756,2269.5,2269,2270,1.800696497933095e-8,1.800696497933095e-8,1.800696497933095e-8,1.8474702312820947e-8,1.8474702312820947e-8,1.8474702312820947e-8
757,2272.5,2272,2273,1.7993967699517013e-8,1.7993967699517013e-8,1.7993967699517013e-8,1.8415494984355267e-8,1.8415494984355267e-8,1.8415494984355267e-8
758,2275.5,2275,2276,1.800633130817529e-8,1.800633130817529e-8,1.800633130817529e-8,1.8140517691476056e-8,1.8140517691476056e-8,1.8140517691476056e-8
759,2278.5,2278,2279,1.8008880146155225e-8,1.8008880146155225e-8,1.8008880146155225e-8,1.8246903692367014e-8,1.8246903692367014e-8,1.8246903692367014e-8
760,2281.5,2281,2282,1.8001409544562198e-8,1.8001409544562198e-8,1.8001409544562198e-8,1.829476903009366e-8,1.829476903009366e-8,1.829476903009366e-8
761,2284.5,2284,2285,1.799957685112252e-8,1.799957685112252e-8,1.799957685112252e-8,1.8152706482008432e-8,1.8152706482008432e-8,1.8152706482008432e-8
762,2287.5,2287,2288,1.7995932360997176e-8,1.7995932360997176e-8,1.7995932360997176e-8,1.8188334878228202e-8,1.8188334878228202e-8,1.8188334878228202e-8
763,2290.5,2290,2291,1.796988115651061e-8,1.796988115651061e-8,1.796988115651061e-8,1.8351452417313686e-8,1.8351452417313686e-8,1.8351452417313686e-8
764,2293.5,2293,2294,1.797295733786193e-8,1.797295733786193e-8,1.797295733786193e-8,1.8172165189939596e-8,1.8172165189939596e-8,1.8172165189939596e-8
765,2296.5,2296,2297,1.7988137589347535e-8,1.7988137589347535e-8,1.7988137589347535e-8,1.818890824361034e-8,1.818890824361034e-8,1.818890824361034e-8
766,2299.5,2299,2300,1.796304952560743e-8,1.796304952560743e-8,1.796304952560743e-8,1.8586641089226822e-8,1.8586641089226822e-8,1.8586641089226822e-8
767,2302.5,2302,2303,1.7950512480666924e-8,1.7950512480666924e-8,1.7950512480666924e-8,1.8251985504020797e-8,1.8251985504020797e-8,1.8251985504020797e-8
768,2305.5,2305,2306,1.7947720558106796e-8,1.7947720558106796e-8,1.7947720558106796e-8,1.838684941026271e-8,1.838684941026271e-8,1.838684941026271e-8
769,2308.5,2308,2309,1.7947054017508905e-8,1.7947054017508905e-8,1.7947054017508905e-8,1.8244602892149953e-8,1.8244602892149953e-8,1.8244602892149953e-8
770,2311.5,2311,2312,1.795096426984915e-8,1.795096426984915e-8,1.795096426984915e-8,1.820862944089099e-8,1.820862944089099e-8,1.820862944089099e-8
771,2314.5,2314,2315,1.7946668962095357e-8,1.7946668962095357e-8,1.7946668962095357e-8,1.874243102318341e-8,1.874243102318341e-8,1.874243102318341e-8
772,2317.5,2317,2318,1.7929459693199107e-8,1.7929459693199107e-8,1.7929459693199107e-8,1.8231956408315564e-8,1.8231956408315564e-8,1.8231956408315564e-8
773,2320.5,2320,2321,1.7935618869332185e-8,1.7935618869332185e-8,1.7935618869332185e-8,1.8285912655203888e-8,1.8285912655203888e-8,1.8285912655203888e-8
774,2323.5,2323,2324,1.793065622534429e-8,1.793065622534429e-8,1.793065622534429e-8,1.8270465695449496e-8,1.8270465695449496e-8,1.8270465695449496e-8
775,2326.5,2326,2327,1.7896144141657883e-8,1.7896144141657883e-8,1.7896144141657883e-8,1.833875403184665e-8,1.833875403184665e-8,1.833875403184665e-8
776,2329.5,2329,2330,1.7930949882598495e-8,1.7930949882598495e-8,1.7930949882598495e-8,1.8266941877092567e-8,1.8266941877092567e-8,1.8266941877092567e-8
777,2332.5,2332,2333,1.791661496337698e-8,1.791661496337698e-8,1.791661496337698e-8,1.829200852121751e-8,1.829200852121751e-8,1.829200852121751e-8
778,2335.5,2335,2336,1.7910883381724976e-8,1.7910883381724976e-8,1.7910883381724976e-8,1.8451454286689607e-8,1.8451454286689607e-8,1.8451454286689607e-8
779,2338.5,2338,2339,1.7909986069868755e-8,1.7909986069868755e-8,1.7909986069868755e-8,1.8190052945335395e-8,1.8190052945335395e-8,1.8190052945335395e-8
780,2341.5,2341,2342,1.793078681268335e-8,1.793078681268335e-8,1.793078681268335e-8,1.8289782493676584e-8,1.8289782493676584e-8,1.8289782493676584e-8
781,2344.5,2344,2345,1.7885228149723196e-8,1.7885228149723196e-8,1.7885228149723196e-8,1.811269154846218e-8,1.811269154846218e-8,1.811269154846218e-8
782,2347.5,2347,2348,1.7886704287869254e-8,1.7886704287869254e-8,1.7886704287869254e-8,1.814833527430924e-8,1.814833527430924e-8,1.814833527430924e-8
783,2350.5,2350,2351,1.7882473210572096e-8,1.7882473210572096e-8,1.7882473210572096e-8,1.8155529671829485e-8,1.8155529671829485e-8,1.8155529671829485e-8
784,2353.5,2353,2354,1.788757757541296e-8,1.788757757541296e-8,1.788757757541296e-8,1.8120572729355315e-8,1.8120572729355315e-8,1.8120572729355315e-8
785,2356.5,2356,2357,1.7881191187479117e-8,1.7881191187479117e-8,1.7881191187479117e-8,1.8345086250116128e-8,1.8345086250116128e-8,1.8345086250116128e-8
786,2359.5,2359,2360,1.786568370284635e-8,1.786568370284635e-8,1.786568370284635e-8,1.8109781368369538e-8,1.8109781368369538e-8,1.8109781368369538e-8
787,2362.5,2362,2363,1.786835155685227e-8,1.786835155685227e-8,1.786835155685227e-8,1.819299117953143e-8,1.819299117953143e-8,1.819299117953143e-8
788,2365.5,2365,2366,1.7853242187259237e-8,1.7853242187259237e-8,1.7853242187259237e-8,1.816736788444523e-8,1.816736788444523e-8,1.816736788444523e-8
789,2368.5,2368,2369,1.786806801038405e-8,1.786806801038405e-8,1.786806801038405e-8,1.826298418345326e-8,1.826298418345326e-8,1.826298418345326e-8
790,2371.5,2371,2372,1.784824889300746e-8,1.784824889300746e-8,1.784824889300746e-8,1.868495417854602e-8,1.868495417854602e-8,1.868495417854602e-8
791,2374.5,2374,2375,1.78604128193735e-8,1.78604128193735e-8,1.78604128193735e-8,1.8094567736583727e-8,1.8094567736583727e-8,1.8094567736583727e-8
792,2377.5,2377,2378,1.785811197779556e-8,1.785811197779556e-8,1.785811197779556e-8,1.7995498966184754e-8,1.7995498966184754e-8,1.7995498966184754e-8
793,2380.5,2380,2381,1.7842514032428243e-8,1.7842514032428243e-8,1.7842514032428243e-8,1.8472912570373135e-8,1.8472912570373135e-8,1.8472912570373135e-8
794,2383.5,2383,2384,1.783677700939477e-8,1.783677700939477e-8,1.783677700939477e-8,1.8036341836163823e-8,1.8036341836163823e-8,1.8036341836163823e-8
795,2386.5,2386,2387,1.783459154158125e-8,1.783459154158125e-8,1.783459154158125e-8,1.8340609858408484e-8,1.8340609858408484e-8,1.8340609858408484e-8
796,2389.5,2389,2390,1.7819504610171206e-8,1.7819504610171206e-8,1.7819504610171206e-8,1.8327352310609237e-8,1.8327352310609237e-8,1.8327352310609237e-8
797,2392.5,2392,2393,1.782738450618722e-8,1.782738450618722e-8,1.782738450618722e-8,1.8159714257950232e-8,1.8159714257950232e-8,1.8159714257950232e-8
798,2395.5,2395,2396,1.7815878261244955e-8,1.7815878261244955e-8,1.7815878261244955e-8,1.8165262006637994e-8,1.8165262006637994e-8,1.8165262006637994e-8
799,2398.5,2398,2399,1.7806920675638666e-8,1.7806920675638666e-8,1.7806920675638666e-8,1.809687757171984e-8,1.809687757171984e-8,1.809687757171984e-8
800,2401.5,2401,2402,1.7826224086769667e-8,1.7826224086769667e-8,1.7826224086769667e-8,1.8050475683100946e-8,1.8050475683100946e-8,1.8050475683100946e-8
801,2404.5,2404,2405,1.7783233892411814e-8,1.7783233892411814e-8,1.7783233892411814e-8,1.8047383654791854e-8,1.8047383654791854e-8,1.8047383654791854e-8
802,2407.5,2407,2408,1.7801697025514147e-8,1.7801697025514147e-8,1.7801697025514147e-8,1.845395121407445e-8,1.845395121407445e-8,1.845395121407445e-8
803,2410.5,2410,2411,1.7813093089607985e-8,1.7813093089607985e-8,1.7813093089607985e-8,1.8047243433093045e-8,1.8047243433093045e-8,1.8047243433093045e-8
804,2413.5,2413,2414,1.7786444362162546e-8,1.7786444362162546e-8,1.7786444362162546e-8,1.7975771810534838e-8,1.7975771810534838e-8,1.7975771810534838e-8
805,2416.5,2416,2417,1.7789408360283276e-8,1.7789408360283276e-8,1.7789408360283276e-8,1.818633376923335e-8,1.818633376923335e-8,1.818633376923335e-8
806,2419.5,2419,2420,1.7779010443621307e-8,1.7779010443621307e-8,1.7779010443621307e-8,1.8019379553521614e-8,1.8019379553521614e-8,1.8019379553521614e-8
807,2422.5,2422,2423,1.7786827847428456e-8,1.7786827847428456e-8,1.7786827847428456e-8,1.8049463015916004e-8,1.8049463015916004e-8,1.8049463015916004e-8
808,2425.5,2425,2426,1.775990740588807e-8,1.775990740588807e-8,1.775990740588807e-8,1.8087019664555787e-8,1.8087019664555787e-8,1.8087019664555787e-8
809,2428.5,2428,2429,1.7761615552329913e-8,1.7761615552329913e-8,1.7761615552329913e-8,1.816251984267245e-8,1.816251984267245e-8,1.816251984267245e-8
810,2431.5,2431,2432,1.7752195661903254e-8,1.7752195661903254e-8,1.7752195661903254e-8,1.8029396527271845e-8,1.8029396527271845e-8,1.8029396527271845e-8
811,2434.5,2434,2435,1.7761295048257506e-8,1.7761295048257506e-8,1.7761295048257506e-8,1.8256073466255524e-8,1.8256073466255524e-8,1.8256073466255524e-8
812,2437.5,2437,2438,1.7768964880014806e-8,1.7768964880014806e-8,1.7768964880014806e-8,1.8116775217554378e-8,1.8116775217554378e-8,1.8116775217554378e-8
813,2440.5,2440,2441,1.7726190724330187e-8,1.7726190724330187e-8,1.7726190724330187e-8,1.8164013295267004e-8,1.8164013295267004e-8,1.8164013295267004e-8
814,2443.5,2443,2444,1.776339615736192e-8,1.776339615736192e-8,1.776339615736192e-8,1.8242415595628746e-8,1.8242415595628746e-8,1.8242415595628746e-8
815,2446.5,2446,2447,1.7732757221065302e-8,1.7732757221065302e-8,1.7732757221065302e-8,1.8028078553979346e-8,1.8028078553979346e-8,1.8028078553979346e-8
816,2449.5,2449,2450,1.7742977632572108e-8,1.7742977632572108e-8,1.7742977632572108e-8,1.8017438022370093e-8,1.8017438022370093e-8,1.8017438022370093e-8
817,2452.5,2452,2453,1.7741475213981545e-8,1.7741475213981545e-8,1.7741475213981545e-8,1.810063847679553e-8,1.810063847679553e-8,1.810063847679553e-8
818,2455.5,2455,2456,1.772132553616782e-8,1.772132553616782e-8,1.772132553616782e-8,1.795755264929249e-8,1.795755264929249e-8,1.795755264929249e-8
819,2458.5,2458,2459,1.77143294764645e-8,1.77143294764645e-8,1.77143294764645e-8,1.816075394432151e-8,1.816075394432151e-8,1.816075394432151e-8
820,2461.5,2461,2462,1.770369512106972e-8,1.770369512106972e-8,1.770369512106972e-8,1.819904249180147e-8,1.819904249180147e-8,1.819904249180147e-8
821,2464.5,2464,2465,1.7726438938240836e-8,1.7726438938240836e-8,1.7726438938240836e-8,1.7963881372911608e-8,1.7963881372911608e-8,1.7963881372911608e-8
822,2467.5,2467,2468,1.772288746053969e-8,1.772288746053969e-8,1.772288746053969e-8,1.8052365398720318e-8,1.8052365398720318e-8,1.8052365398720318e-8
823,2470.5,2470,2471,1.7702005963744277e-8,1.7702005963744277e-8,1.7702005963744277e-8,1.794164434371464e-8,1.794164434371464e-8,1.794164434371464e-8
824,2473.5,2473,2474,1.7703996122967485e-8,1.7703996122967485e-8,1.7703996122967485e-8,1.8261733395743814e-8,1.8261733395743814e-8,1.8261733395743814e-8
825,2476.5,2476,2477,1.7694176950840765e-8,1.7694176950840765e-8,1.7694176950840765e-8,1.7972284711750954e-8,1.7972284711750954e-8,1.7972284711750954e-8
826,2479.5,2479,2480,1.769098954561108e-8,1.769098954561108e-8,1.769098954561108e-8,1.788567894512407e-8,1.788567894512407e-8,1.788567894512407e-8
827,2482.5,2482,2483,1.770221553659626e-8,1.770221553659626e-8,1.770221553659626e-8,1.8170035128249763e-8,1.8170035128249763e-8,1.8170035128249763e-8
828,2485.5,2485,2486,1.7681333370913033e-8,1.7681333370913033e-8,1.7681333370913033e-8,1.8168168551418788e-8,1.8168168551418788e-8,1.8168168551418788e-8
829,2488.5,2488,2489,1.7664193438279186e-8,1.7664193438279186e-8,1.7664193438279186e-8,1.804306958011205e-8,1.804306958011205e-8,1.804306958011205e-8
830,2491.5,2491,2492,1.7694931411372154e-8,1.7694931411372154e-8,1.7694931411372154e-8,1.7936707054283635e-8,1.7936707054283635e-8,1.7936707054283635e-8
831,2494.5,2494,2495,1.768183823761586e-8,1.768183823761586e-8,1.768183823761586e-8,1.8056315904221234e-8,1.8056315904221234e-8,1.8056315904221234e-8
832,2497.5,2497,2498,1.7667669334611753e-8,1.7667669334611753e-8,1.7667669334611753e-8,1.8078932562396767e-8,1.8078932562396767e-8,1.8078932562396767e-8
833,2500.5,2500,2501,1.767473833545771e-8,1.767473833545771e-8,1.767473833545771e-8,1.8000153876012123e-8,1.8000153876012123e-8,1.8000153876012123e-8
834,2503.5,2503,2504,1.7654412125294754e-8,1.7654412125294754e-8,1.7654412125294754e-8,1.8005568130482114e-8,1.8005568130482114e-8,1.8005568130482114e-8
835,2506.5,2506,2507,1.765807160018839e-8,1.765807160018839e-8,1.765807160018839e-8,1.7949114416131565e-8,1.7949114416131565e-8,1.7949114416131565e-8
836,2509.5,2509,2510,1.763794823024036e-8,1.763794823024036e-8,1.763794823024036e-8,1.798993950842119e-8,1.798993950842119e-8,1.798993950842119e-8
837,2512.5,2512,2513,1.764675007271373e-8,1.764675007271373e-8,1.764675007271373e-8,1.8074110871274268e-8,1.8074110871274268e-8,1.8074110871274268e-8
838,2515.5,2515,2516,1.7637759756982514e-8,1.7637759756982514e-8,1.7637759756982514e-8,1.7934823821969958e-8,1.7934823821969958e-8,1.7934823821969958e-8
839,2518.5,2518,2519,1.764342358847762e-8,1.764342358847762e-8,1.764342358847762e-8,1.7912290067309326e-8,1.7912290067309326e-8,1.7912290067309326e-8
840,2521.5,2521,2522,1.7633686011991628e-8,1.7633686011991628e-8,1.7633686011991628e-8,1.7943473169148498e-8,1.7943473169148498e-8,1.7943473169148498e-8
841,2524.5,2524,2525,1.764476448065744e-8,1.764476448065744e-8,1.764476448065744e-8,1.78557589979954e-8,1.78557589979954e-8,1.78557589979954e-8
842,2527.5,2527,2528,1.7620476548798186e-8,1.7620476548798186e-8,1.7620476548798186e-8,1.7791389862657726e-8,1.7791389862657726e-8,1.7791389862657726e-8
843,2530.5,2530,2531,1.7611108033997748e-8,1.7611108033997748e-8,1.7611108033997748e-8,1.8106387897182252e-8,1.8106387897182252e-8,1.8106387897182252e-8
844,2533.5,2533,2534,1.7622229926416423e-8,1.7622229926416423e-8,1.7622229926416423e-8,1.7913651820347808e-8,1.7913651820347808e-8,1.7913651820347808e-8
845,2536.5,2536,2537,1.7628150116840984e-8,1.7628150116840984e-8,1.7628150116840984e-8,1.7844411625016062e-8,1.7844411625016062e-8,1.7844411625016062e-8
846,2539.5,2539,2540,1.7614404664302322e-8,1.7614404664302322e-8,1.7614404664302322e-8,1.8056716702367856e-8,1.8056716702367856e-8,1.8056716702367856e-8
847,2542.5,2542,2543,1.75871356194784e-8,1.75871356194784e-8,1.75871356194784e-8,1.8125810750226546e-8,1.8125810750226546e-8,1.8125810750226546e-8
848,2545.5,2545,2546,1.7589436387580796e-8,1.7589436387580796e-8,1.7589436387580796e-8,1.785094836776073e-8,1.785094836776073e-8,1.785094836776073e-8
849,2548.5,2548,2549,1.7604883311241453e-8,1.7604883311241453e-8,1.7604883311241453e-8,1.81114644005221e-8,1.81114644005221e-8,1.81114644005221e-8
