epoch,rich-serenity-26 - _step,rich-serenity-26 - _step__MIN,rich-serenity-26 - _step__MAX,rich-serenity-26 - train/loss,rich-serenity-26 - train/loss__MIN,rich-serenity-26 - train/loss__MAX,rich-serenity-26 - val/loss,rich-serenity-26 - val/loss__MIN,rich-serenity-26 - val/loss__MAX,misunderstood-night-25 - _step,misunderstood-night-25 - _step__MIN,misunderstood-night-25 - _step__MAX,misunderstood-night-25 - train/loss,misunderstood-night-25 - train/loss__MIN,misunderstood-night-25 - train/loss__MAX,misunderstood-night-25 - val/loss,misunderstood-night-25 - val/loss__MIN,misunderstood-night-25 - val/loss__MAX
255,766.5,766,767,1.793927734069789e-8,1.793927734069789e-8,1.793927734069789e-8,1.6693363599441083e-8,1.6693363599441083e-8,1.6693363599441083e-8,766.5,766,767,1.7256077734410822e-8,1.7256077734410822e-8,1.7256077734410822e-8,1.7259291288914216e-8,1.7259291288914216e-8,1.7259291288914216e-8
256,769.5,769,770,1.7954914380070056e-8,1.7954914380070056e-8,1.7954914380070056e-8,1.9288704401492628e-8,1.9288704401492628e-8,1.9288704401492628e-8,769.5,769,770,1.7288628452915648e-8,1.7288628452915648e-8,1.7288628452915648e-8,1.7183083412220825e-8,1.7183083412220825e-8,1.7183083412220825e-8
257,772.5,772,773,1.8069143762862678e-8,1.8069143762862678e-8,1.8069143762862678e-8,1.9834753405796805e-8,1.9834753405796805e-8,1.9834753405796805e-8,772.5,772,773,1.7274786686120244e-8,1.7274786686120244e-8,1.7274786686120244e-8,1.7177513386507196e-8,1.7177513386507196e-8,1.7177513386507196e-8
258,775.5,775,776,1.7860424727106726e-8,1.7860424727106726e-8,1.7860424727106726e-8,1.8684387992310283e-8,1.8684387992310283e-8,1.8684387992310283e-8,775.5,775,776,1.729470264618328e-8,1.729470264618328e-8,1.729470264618328e-8,1.7389487820098664e-8,1.7389487820098664e-8,1.7389487820098664e-8
259,778.5,778,779,1.7714015966814173e-8,1.7714015966814173e-8,1.7714015966814173e-8,1.7638219476866357e-8,1.7638219476866357e-8,1.7638219476866357e-8,778.5,778,779,1.726931598947695e-8,1.726931598947695e-8,1.726931598947695e-8,1.727422499321958e-8,1.727422499321958e-8,1.727422499321958e-8
260,781.5,781,782,1.777041748311494e-8,1.777041748311494e-8,1.777041748311494e-8,2.3647517196500453e-8,2.3647517196500453e-8,2.3647517196500453e-8,781.5,781,782,1.7278994051130727e-8,1.7278994051130727e-8,1.7278994051130727e-8,1.716680353581272e-8,1.716680353581272e-8,1.716680353581272e-8
261,784.5,784,785,1.7952000510889174e-8,1.7952000510889174e-8,1.7952000510889174e-8,1.6834030504510307e-8,1.6834030504510307e-8,1.6834030504510307e-8,784.5,784,785,1.7254352226433893e-8,1.7254352226433893e-8,1.7254352226433893e-8,1.7158775195550932e-8,1.7158775195550932e-8,1.7158775195550932e-8
262,787.5,787,788,1.773980730054246e-8,1.773980730054246e-8,1.773980730054246e-8,1.8590209375959425e-8,1.8590209375959425e-8,1.8590209375959425e-8,787.5,787,788,1.7250647065141175e-8,1.7250647065141175e-8,1.7250647065141175e-8,1.6993651659014054e-8,1.6993651659014054e-8,1.6993651659014054e-8
263,790.5,790,791,1.791933197745429e-8,1.791933197745429e-8,1.791933197745429e-8,1.6656384244126834e-8,1.6656384244126834e-8,1.6656384244126834e-8,790.5,790,791,1.727165264010237e-8,1.727165264010237e-8,1.727165264010237e-8,1.7110391754123916e-8,1.7110391754123916e-8,1.7110391754123916e-8
264,793.5,793,794,1.745850281984727e-8,1.745850281984727e-8,1.745850281984727e-8,1.8134387973579666e-8,1.8134387973579666e-8,1.8134387973579666e-8,793.5,793,794,1.7250898598392534e-8,1.7250898598392534e-8,1.7250898598392534e-8,1.7220777546708007e-8,1.7220777546708007e-8,1.7220777546708007e-8
265,796.5,796,797,1.7932833285064504e-8,1.7932833285064504e-8,1.7932833285064504e-8,1.8093683494277293e-8,1.8093683494277293e-8,1.8093683494277293e-8,796.5,796,797,1.723073258027629e-8,1.723073258027629e-8,1.723073258027629e-8,1.7118346951021117e-8,1.7118346951021117e-8,1.7118346951021117e-8
266,799.5,799,800,1.7518288785527656e-8,1.7518288785527656e-8,1.7518288785527656e-8,1.5680672592639785e-8,1.5680672592639785e-8,1.5680672592639785e-8,799.5,799,800,1.722772942829255e-8,1.722772942829255e-8,1.722772942829255e-8,1.6945308266590782e-8,1.6945308266590782e-8,1.6945308266590782e-8
267,802.5,802,803,1.7632651895313734e-8,1.7632651895313734e-8,1.7632651895313734e-8,2.4112388956385217e-8,2.4112388956385217e-8,2.4112388956385217e-8,802.5,802,803,1.7232886976626278e-8,1.7232886976626278e-8,1.7232886976626278e-8,1.715909671426895e-8,1.715909671426895e-8,1.715909671426895e-8
268,805.5,805,806,1.7537053109983487e-8,1.7537053109983487e-8,1.7537053109983487e-8,1.808917246297877e-8,1.808917246297877e-8,1.808917246297877e-8,805.5,805,806,1.7235705848175874e-8,1.7235705848175874e-8,1.7235705848175874e-8,1.7082119771632485e-8,1.7082119771632485e-8,1.7082119771632485e-8
269,808.5,808,809,1.756460009472956e-8,1.756460009472956e-8,1.756460009472956e-8,1.8977959481768785e-8,1.8977959481768785e-8,1.8977959481768785e-8,808.5,808,809,1.7212344979901245e-8,1.7212344979901245e-8,1.7212344979901245e-8,1.7596370422072547e-8,1.7596370422072547e-8,1.7596370422072547e-8
270,811.5,811,812,1.750011997722419e-8,1.750011997722419e-8,1.750011997722419e-8,1.5781909096022675e-8,1.5781909096022675e-8,1.5781909096022675e-8,811.5,811,812,1.7234589257793432e-8,1.7234589257793432e-8,1.7234589257793432e-8,1.7019250658951712e-8,1.7019250658951712e-8,1.7019250658951712e-8
271,814.5,814,815,1.732651693820109e-8,1.732651693820109e-8,1.732651693820109e-8,1.6965457709230593e-8,1.6965457709230593e-8,1.6965457709230593e-8,814.5,814,815,1.7198335363537512e-8,1.7198335363537512e-8,1.7198335363537512e-8,1.7230681464665203e-8,1.7230681464665203e-8,1.7230681464665203e-8
272,817.5,817,818,1.763699025877906e-8,1.763699025877906e-8,1.763699025877906e-8,1.8563593499157852e-8,1.8563593499157852e-8,1.8563593499157852e-8,817.5,817,818,1.7210067632235134e-8,1.7210067632235134e-8,1.7210067632235134e-8,1.7077434351632557e-8,1.7077434351632557e-8,1.7077434351632557e-8
273,820.5,820,821,1.759140580486431e-8,1.759140580486431e-8,1.759140580486431e-8,1.9384031366288764e-8,1.9384031366288764e-8,1.9384031366288764e-8,820.5,820,821,1.7211986814647282e-8,1.7211986814647282e-8,1.7211986814647282e-8,1.7082035072738605e-8,1.7082035072738605e-8,1.7082035072738605e-8
274,823.5,823,824,1.7261881186615408e-8,1.7261881186615408e-8,1.7261881186615408e-8,1.8700606275849888e-8,1.8700606275849888e-8,1.8700606275849888e-8,823.5,823,824,1.7211789048092057e-8,1.7211789048092057e-8,1.7211789048092057e-8,1.7094082556169705e-8,1.7094082556169705e-8,1.7094082556169705e-8
275,826.5,826,827,1.7055018353541936e-8,1.7055018353541936e-8,1.7055018353541936e-8,1.5934091500870614e-8,1.5934091500870614e-8,1.5934091500870614e-8,826.5,826,827,1.718578394424336e-8,1.718578394424336e-8,1.718578394424336e-8,1.7168313589630278e-8,1.7168313589630278e-8,1.7168313589630278e-8
276,829.5,829,830,1.7514970283716497e-8,1.7514970283716497e-8,1.7514970283716497e-8,1.7265740225183786e-8,1.7265740225183786e-8,1.7265740225183786e-8,829.5,829,830,1.7188498223095976e-8,1.7188498223095976e-8,1.7188498223095976e-8,1.705106643726812e-8,1.705106643726812e-8,1.705106643726812e-8
277,832.5,832,833,1.7013489868905524e-8,1.7013489868905524e-8,1.7013489868905524e-8,1.640161769307542e-8,1.640161769307542e-8,1.640161769307542e-8,832.5,832,833,1.720302761515659e-8,1.720302761515659e-8,1.720302761515659e-8,1.694120747848868e-8,1.694120747848868e-8,1.694120747848868e-8
278,835.5,835,836,1.7601217624209793e-8,1.7601217624209793e-8,1.7601217624209793e-8,1.4929455141310887e-8,1.4929455141310887e-8,1.4929455141310887e-8,835.5,835,836,1.718525989377091e-8,1.718525989377091e-8,1.718525989377091e-8,1.7224923530577626e-8,1.7224923530577626e-8,1.7224923530577626e-8
279,838.5,838,839,1.7209846060048624e-8,1.7209846060048624e-8,1.7209846060048624e-8,1.7155774831046824e-8,1.7155774831046824e-8,1.7155774831046824e-8,838.5,838,839,1.719327561181697e-8,1.719327561181697e-8,1.719327561181697e-8,1.746806764155967e-8,1.746806764155967e-8,1.746806764155967e-8
280,841.5,841,842,1.7169344653131952e-8,1.7169344653131952e-8,1.7169344653131952e-8,1.7754866234446113e-8,1.7754866234446113e-8,1.7754866234446113e-8,841.5,841,842,1.716672142905051e-8,1.716672142905051e-8,1.716672142905051e-8,1.7209048667732445e-8,1.7209048667732445e-8,1.7209048667732445e-8
281,844.5,844,845,1.6949576965899777e-8,1.6949576965899777e-8,1.6949576965899777e-8,3.0770321776799037e-8,3.0770321776799037e-8,3.0770321776799037e-8,844.5,844,845,1.7167583764621877e-8,1.7167583764621877e-8,1.7167583764621877e-8,1.7054986778817266e-8,1.7054986778817266e-8,1.7054986778817266e-8
282,847.5,847,848,1.7012412858271194e-8,1.7012412858271194e-8,1.7012412858271194e-8,2.2341074753776713e-8,2.2341074753776713e-8,2.2341074753776713e-8,847.5,847,848,1.7193400367771835e-8,1.7193400367771835e-8,1.7193400367771835e-8,1.7016297189465918e-8,1.7016297189465918e-8,1.7016297189465918e-8
283,850.5,850,851,1.6997600749158882e-8,1.6997600749158882e-8,1.6997600749158882e-8,1.8729803930053892e-8,1.8729803930053892e-8,1.8729803930053892e-8,850.5,850,851,1.716157159673949e-8,1.716157159673949e-8,1.716157159673949e-8,1.7076238965466586e-8,1.7076238965466586e-8,1.7076238965466586e-8
284,853.5,853,854,1.6991637244355517e-8,1.6991637244355517e-8,1.6991637244355517e-8,1.562606191022195e-8,1.562606191022195e-8,1.562606191022195e-8,853.5,853,854,1.7164425040098262e-8,1.7164425040098262e-8,1.7164425040098262e-8,1.7202849365645462e-8,1.7202849365645462e-8,1.7202849365645462e-8
285,856.5,856,857,1.689762282977059e-8,1.689762282977059e-8,1.689762282977059e-8,2.0064462118641276e-8,2.0064462118641276e-8,2.0064462118641276e-8,856.5,856,857,1.7151466832652775e-8,1.7151466832652775e-8,1.7151466832652775e-8,1.7214885079746695e-8,1.7214885079746695e-8,1.7214885079746695e-8
286,859.5,859,860,1.6773987336570577e-8,1.6773987336570577e-8,1.6773987336570577e-8,1.626602344662092e-8,1.626602344662092e-8,1.626602344662092e-8,859.5,859,860,1.717312188516182e-8,1.717312188516182e-8,1.717312188516182e-8,1.701579740072636e-8,1.701579740072636e-8,1.701579740072636e-8
287,862.5,862,863,1.6838593819879227e-8,1.6838593819879227e-8,1.6838593819879227e-8,1.723110837263124e-8,1.723110837263124e-8,1.723110837263124e-8,862.5,862,863,1.7118388616238015e-8,1.7118388616238015e-8,1.7118388616238015e-8,1.7232515894116273e-8,1.7232515894116273e-8,1.7232515894116273e-8
288,865.5,865,866,1.6779282477684907e-8,1.6779282477684907e-8,1.6779282477684907e-8,1.849252490128868e-8,1.849252490128868e-8,1.849252490128868e-8,865.5,865,866,1.7147931695765076e-8,1.7147931695765076e-8,1.7147931695765076e-8,1.7026350505719978e-8,1.7026350505719978e-8,1.7026350505719978e-8
289,868.5,868,869,1.6920180362642452e-8,1.6920180362642452e-8,1.6920180362642452e-8,2.2970667994485403e-8,2.2970667994485403e-8,2.2970667994485403e-8,868.5,868,869,1.7116493842211517e-8,1.7116493842211517e-8,1.7116493842211517e-8,1.7151895416935497e-8,1.7151895416935497e-8,1.7151895416935497e-8
290,871.5,871,872,1.705021783181537e-8,1.705021783181537e-8,1.705021783181537e-8,1.9980992024574033e-8,1.9980992024574033e-8,1.9980992024574033e-8,871.5,871,872,1.711259402566527e-8,1.711259402566527e-8,1.711259402566527e-8,1.7133984176432444e-8,1.7133984176432444e-8,1.7133984176432444e-8
291,874.5,874,875,1.6642681243227933e-8,1.6642681243227933e-8,1.6642681243227933e-8,1.4509063222719428e-8,1.4509063222719428e-8,1.4509063222719428e-8,874.5,874,875,1.7131692939546516e-8,1.7131692939546516e-8,1.7131692939546516e-8,1.7433582362852303e-8,1.7433582362852303e-8,1.7433582362852303e-8
292,877.5,877,878,1.6796619071192893e-8,1.6796619071192893e-8,1.6796619071192893e-8,2.1318393470439924e-8,2.1318393470439924e-8,2.1318393470439924e-8,877.5,877,878,1.7119687887120697e-8,1.7119687887120697e-8,1.7119687887120697e-8,1.744165628517854e-8,1.744165628517854e-8,1.744165628517854e-8
293,880.5,880,881,1.6613636456134732e-8,1.6613636456134732e-8,1.6613636456134732e-8,1.78897834921788e-8,1.78897834921788e-8,1.78897834921788e-8,880.5,880,881,1.7110799771347045e-8,1.7110799771347045e-8,1.7110799771347045e-8,1.7020895592544208e-8,1.7020895592544208e-8,1.7020895592544208e-8
294,883.5,883,884,1.6768293807080192e-8,1.6768293807080192e-8,1.6768293807080192e-8,1.711891075358831e-8,1.711891075358831e-8,1.711891075358831e-8,883.5,883,884,1.712907424011109e-8,1.712907424011109e-8,1.712907424011109e-8,1.7158162808479643e-8,1.7158162808479643e-8,1.7158162808479643e-8
295,886.5,886,887,1.6564449313554242e-8,1.6564449313554242e-8,1.6564449313554242e-8,1.5943819926666527e-8,1.5943819926666527e-8,1.5943819926666527e-8,886.5,886,887,1.7102043255293643e-8,1.7102043255293643e-8,1.7102043255293643e-8,1.7051361369283906e-8,1.7051361369283906e-8,1.7051361369283906e-8
296,889.5,889,890,1.662231952143502e-8,1.662231952143502e-8,1.662231952143502e-8,1.7283121684832552e-8,1.7283121684832552e-8,1.7283121684832552e-8,889.5,889,890,1.712395281104576e-8,1.712395281104576e-8,1.712395281104576e-8,1.7137694811096733e-8,1.7137694811096733e-8,1.7137694811096733e-8
297,892.5,892,893,1.6869941428890867e-8,1.6869941428890867e-8,1.6869941428890867e-8,1.6803029149350898e-8,1.6803029149350898e-8,1.6803029149350898e-8,892.5,892,893,1.712711251555996e-8,1.712711251555996e-8,1.712711251555996e-8,1.7134333535273468e-8,1.7134333535273468e-8,1.7134333535273468e-8
298,895.5,895,896,1.6503350723314807e-8,1.6503350723314807e-8,1.6503350723314807e-8,1.6329749862378316e-8,1.6329749862378316e-8,1.6329749862378316e-8,895.5,895,896,1.708345500427734e-8,1.708345500427734e-8,1.708345500427734e-8,1.7059742124792334e-8,1.7059742124792334e-8,1.7059742124792334e-8
299,898.5,898,899,1.6864786285734488e-8,1.6864786285734488e-8,1.6864786285734488e-8,1.7853461560581743e-8,1.7853461560581743e-8,1.7853461560581743e-8,898.5,898,899,1.7102088938918246e-8,1.7102088938918246e-8,1.7102088938918246e-8,1.685521304362783e-8,1.685521304362783e-8,1.685521304362783e-8
300,901.5,901,902,1.6544241838039125e-8,1.6544241838039125e-8,1.6544241838039125e-8,1.6518791445170974e-8,1.6518791445170974e-8,1.6518791445170974e-8,901.5,901,902,1.7066961956978966e-8,1.7066961956978966e-8,1.7066961956978966e-8,1.710040448535826e-8,1.710040448535826e-8,1.710040448535826e-8
301,904.5,904,905,1.6542939892755036e-8,1.6542939892755036e-8,1.6542939892755036e-8,1.4783553411123425e-8,1.4783553411123425e-8,1.4783553411123425e-8,904.5,904,905,1.706643003514968e-8,1.706643003514968e-8,1.706643003514968e-8,1.7045393482722294e-8,1.7045393482722294e-8,1.7045393482722294e-8
302,907.5,907,908,1.6534065546543485e-8,1.6534065546543485e-8,1.6534065546543485e-8,1.582657610896622e-8,1.582657610896622e-8,1.582657610896622e-8,907.5,907,908,1.708453728382679e-8,1.708453728382679e-8,1.708453728382679e-8,1.6997726156819964e-8,1.6997726156819964e-8,1.6997726156819964e-8
303,910.5,910,911,1.6292089456786707e-8,1.6292089456786707e-8,1.6292089456786707e-8,1.630423120736654e-8,1.630423120736654e-8,1.630423120736654e-8,910.5,910,911,1.7064550509854108e-8,1.7064550509854108e-8,1.7064550509854108e-8,1.693402850026948e-8,1.693402850026948e-8,1.693402850026948e-8
304,913.5,913,914,1.61188463326879e-8,1.61188463326879e-8,1.61188463326879e-8,1.589663369191318e-8,1.589663369191318e-8,1.589663369191318e-8,913.5,913,914,1.7081301227798284e-8,1.7081301227798284e-8,1.7081301227798284e-8,1.6867470491214023e-8,1.6867470491214023e-8,1.6867470491214023e-8
305,916.5,916,917,1.63447623085943e-8,1.63447623085943e-8,1.63447623085943e-8,1.525409379395337e-8,1.525409379395337e-8,1.525409379395337e-8,916.5,916,917,1.7071180377509153e-8,1.7071180377509153e-8,1.7071180377509153e-8,1.7019781099047072e-8,1.7019781099047072e-8,1.7019781099047072e-8
306,919.5,919,920,1.626441022943763e-8,1.626441022943763e-8,1.626441022943763e-8,1.9411155982906717e-8,1.9411155982906717e-8,1.9411155982906717e-8,919.5,919,920,1.7052361959356112e-8,1.7052361959356112e-8,1.7052361959356112e-8,1.70057608557301e-8,1.70057608557301e-8,1.70057608557301e-8
307,922.5,922,923,1.6500067139323894e-8,1.6500067139323894e-8,1.6500067139323894e-8,2.05312172709285e-8,2.05312172709285e-8,2.05312172709285e-8,922.5,922,923,1.7073076725753117e-8,1.7073076725753117e-8,1.7073076725753117e-8,1.718276389316167e-8,1.718276389316167e-8,1.718276389316167e-8
308,925.5,925,926,1.645362216720943e-8,1.645362216720943e-8,1.645362216720943e-8,1.5459782427988577e-8,1.5459782427988577e-8,1.5459782427988577e-8,925.5,925,926,1.7083568907664195e-8,1.7083568907664195e-8,1.7083568907664195e-8,1.7006208478161805e-8,1.7006208478161805e-8,1.7006208478161805e-8
309,928.5,928,929,1.6346703360864688e-8,1.6346703360864688e-8,1.6346703360864688e-8,1.6558976795842665e-8,1.6558976795842665e-8,1.6558976795842665e-8,928.5,928,929,1.7050678744733382e-8,1.7050678744733382e-8,1.7050678744733382e-8,1.6994827917130054e-8,1.6994827917130054e-8,1.6994827917130054e-8
310,931.5,931,932,1.5942219416590707e-8,1.5942219416590707e-8,1.5942219416590707e-8,1.5337589761155022e-8,1.5337589761155022e-8,1.5337589761155022e-8,931.5,931,932,1.7070928318719335e-8,1.7070928318719335e-8,1.7070928318719335e-8,1.6808903249384043e-8,1.6808903249384043e-8,1.6808903249384043e-8
311,934.5,934,935,1.6070039932159894e-8,1.6070039932159894e-8,1.6070039932159894e-8,1.5383874878195253e-8,1.5383874878195253e-8,1.5383874878195253e-8,934.5,934,935,1.7049845059819337e-8,1.7049845059819337e-8,1.7049845059819337e-8,1.7155159910028175e-8,1.7155159910028175e-8,1.7155159910028175e-8
312,937.5,937,938,1.6120753191781557e-8,1.6120753191781557e-8,1.6120753191781557e-8,1.8240085640818095e-8,1.8240085640818095e-8,1.8240085640818095e-8,937.5,937,938,1.702905372383354e-8,1.702905372383354e-8,1.702905372383354e-8,1.7014826505160482e-8,1.7014826505160482e-8,1.7014826505160482e-8
313,940.5,940,941,1.6152480237185473e-8,1.6152480237185473e-8,1.6152480237185473e-8,1.4674093394991113e-8,1.4674093394991113e-8,1.4674093394991113e-8,940.5,940,941,1.7028156233827265e-8,1.7028156233827265e-8,1.7028156233827265e-8,1.7188396590375362e-8,1.7188396590375362e-8,1.7188396590375362e-8
314,943.5,943,944,1.6100253052468023e-8,1.6100253052468023e-8,1.6100253052468023e-8,2.091247362924813e-8,2.091247362924813e-8,2.091247362924813e-8,943.5,943,944,1.7020199961136107e-8,1.7020199961136107e-8,1.7020199961136107e-8,1.695954907241596e-8,1.695954907241596e-8,1.695954907241596e-8
315,946.5,946,947,1.5831721013861412e-8,1.5831721013861412e-8,1.5831721013861412e-8,1.5325710375879666e-8,1.5325710375879666e-8,1.5325710375879666e-8,946.5,946,947,1.7027746818971514e-8,1.7027746818971514e-8,1.7027746818971514e-8,1.6912409337176613e-8,1.6912409337176613e-8,1.6912409337176613e-8
316,949.5,949,950,1.564349882842213e-8,1.564349882842213e-8,1.564349882842213e-8,1.6769089146853114e-8,1.6769089146853114e-8,1.6769089146853114e-8,949.5,949,950,1.7001099992024493e-8,1.7001099992024493e-8,1.7001099992024493e-8,1.7029432491293015e-8,1.7029432491293015e-8,1.7029432491293015e-8
317,952.5,952,953,1.5958970767337478e-8,1.5958970767337478e-8,1.5958970767337478e-8,2.0797793632747818e-8,2.0797793632747818e-8,2.0797793632747818e-8,952.5,952,953,1.701732018287544e-8,1.701732018287544e-8,1.701732018287544e-8,1.6844318695792598e-8,1.6844318695792598e-8,1.6844318695792598e-8
318,955.5,955,956,1.6012303200639608e-8,1.6012303200639608e-8,1.6012303200639608e-8,1.666808811846913e-8,1.666808811846913e-8,1.666808811846913e-8,955.5,955,956,1.7023662816630277e-8,1.7023662816630277e-8,1.7023662816630277e-8,1.7148574927882858e-8,1.7148574927882858e-8,1.7148574927882858e-8
319,958.5,958,959,1.6066411769476984e-8,1.6066411769476984e-8,1.6066411769476984e-8,1.5995055229567753e-8,1.5995055229567753e-8,1.5995055229567753e-8,958.5,958,959,1.700693826078867e-8,1.700693826078867e-8,1.700693826078867e-8,1.7057589070746244e-8,1.7057589070746244e-8,1.7057589070746244e-8
320,961.5,961,962,1.6203816392831638e-8,1.6203816392831638e-8,1.6203816392831638e-8,1.4679184512826565e-8,1.4679184512826565e-8,1.4679184512826565e-8,961.5,961,962,1.6999486519274268e-8,1.6999486519274268e-8,1.6999486519274268e-8,1.6975095582098513e-8,1.6975095582098513e-8,1.6975095582098513e-8
321,964.5,964,965,1.5507947890953682e-8,1.5507947890953682e-8,1.5507947890953682e-8,1.6695866707508452e-8,1.6695866707508452e-8,1.6695866707508452e-8,964.5,964,965,1.7023173936232937e-8,1.7023173936232937e-8,1.7023173936232937e-8,1.6874483678876636e-8,1.6874483678876636e-8,1.6874483678876636e-8
322,967.5,967,968,1.5774363069059618e-8,1.5774363069059618e-8,1.5774363069059618e-8,1.9178765364961768e-8,1.9178765364961768e-8,1.9178765364961768e-8,967.5,967,968,1.7004942201308716e-8,1.7004942201308716e-8,1.7004942201308716e-8,1.685751102726038e-8,1.685751102726038e-8,1.685751102726038e-8
